date,year,month,quarter,department,cost_center,category,actual
2024-09-01,2024,9,Q3,IT,CC-7001,Capex,75123.71
2024-09-01,2024,9,Q3,IT,CC-7001,T&E,26791.17
2024-09-01,2024,9,Q3,IT,CC-7001,Marketing Spend,99765.52
2024-09-01,2024,9,Q3,IT,CC-7001,Software,73766.95
2024-09-01,2024,9,Q3,IT,CC-7001,Utilities,11877.89
2024-09-01,2024,9,Q3,IT,CC-7001,Headcount,32.03
2024-10-01,2024,10,Q4,Engineering,CC-1001,Salaries,737582.81
2024-10-01,2024,10,Q4,Engineering,CC-1001,OPEX,98629.62
2024-10-01,2024,10,Q4,Engineering,CC-1001,Capex,139156.02
2024-10-01,2024,10,Q4,Engineering,CC-1001,T&E,7074.37
2024-10-01,2024,10,Q4,Engineering,CC-1001,Marketing Spend,70973.03
2024-10-01,2024,10,Q4,Engineering,CC-1001,Software,5130.17
2024-10-01,2024,10,Q4,Engineering,CC-1001,Utilities,6999.48
2024-10-01,2024,10,Q4,Engineering,CC-1001,Headcount,78.21
2024-10-01,2024,10,Q4,Sales,CC-2001,Salaries,277107.97
2024-10-01,2024,10,Q4,Sales,CC-2001,OPEX,126744.77
2024-10-01,2024,10,Q4,Sales,CC-2001,Capex,52022.79
2024-10-01,2024,10,Q4,Sales,CC-2001,T&E,11196.93
2024-10-01,2024,10,Q4,Sales,CC-2001,Marketing Spend,79655.58
2024-10-01,2024,10,Q4,Sales,CC-2001,Software,16598.65
2024-10-01,2024,10,Q4,Sales,CC-2001,Utilities,12667.63
2024-10-01,2024,10,Q4,Sales,CC-2001,Headcount,168.14
2024-10-01,2024,10,Q4,Marketing,CC-3001,Salaries,514385.49
2024-10-01,2024,10,Q4,Marketing,CC-3001,OPEX,169259.82
2024-10-01,2024,10,Q4,Marketing,CC-3001,Capex,108457.05
2024-10-01,2024,10,Q4,Marketing,CC-3001,T&E,17246.03
2024-10-01,2024,10,Q4,Marketing,CC-3001,Marketing Spend,69090.61
2024-10-01,2024,10,Q4,Marketing,CC-3001,Software,7672.02
2024-10-01,2024,10,Q4,Marketing,CC-3001,Utilities,28588.81
2024-10-01,2024,10,Q4,Marketing,CC-3001,Headcount,34.28
2024-10-01,2024,10,Q4,HR,CC-4001,Salaries,610157.3
2024-10-01,2024,10,Q4,HR,CC-4001,OPEX,61125.9
2024-10-01,2024,10,Q4,HR,CC-4001,Capex,80910.31
2024-10-01,2024,10,Q4,HR,CC-4001,T&E,18007.95
2024-10-01,2024,10,Q4,HR,CC-4001,Marketing Spend,236632.11
2024-10-01,2024,10,Q4,HR,CC-4001,Software,55418.94
2024-10-01,2024,10,Q4,HR,CC-4001,Utilities,16178.66
2024-10-01,2024,10,Q4,HR,CC-4001,Headcount,20.98
2024-10-01,2024,10,Q4,Operations,CC-5001,Salaries,524099.55
2024-10-01,2024,10,Q4,Operations,CC-5001,OPEX,161103.73
2024-10-01,2024,10,Q4,Operations,CC-5001,Capex,49431.26
2024-10-01,2024,10,Q4,Operations,CC-5001,T&E,33672.81
2024-10-01,2024,10,Q4,Operations,CC-5001,Marketing Spend,100834.48
2024-10-01,2024,10,Q4,Operations,CC-5001,Software,17710.84
2024-10-01,2024,10,Q4,Operations,CC-5001,Utilities,24262.58
2024-10-01,2024,10,Q4,Operations,CC-5001,Headcount,21.02
2024-10-01,2024,10,Q4,Finance,CC-6001,Salaries,771641.1
2024-10-01,2024,10,Q4,Finance,CC-6001,OPEX,53934.32
2024-10-01,2024,10,Q4,Finance,CC-6001,Capex,134583.44
2024-10-01,2024,10,Q4,Finance,CC-6001,T&E,30391.82
2024-10-01,2024,10,Q4,Finance,CC-6001,Marketing Spend,151285.31
2024-10-01,2024,10,Q4,Finance,CC-6001,Software,48322.95
2024-10-01,2024,10,Q4,Finance,CC-6001,Utilities,13956.98
2024-10-01,2024,10,Q4,Finance,CC-6001,Headcount,49.54
2024-10-01,2024,10,Q4,IT,CC-7001,Salaries,476421.21
2024-10-01,2024,10,Q4,IT,CC-7001,OPEX,168652.01
2024-10-01,2024,10,Q4,IT,CC-7001,Capex,54814.38
2024-10-01,2024,10,Q4,IT,CC-7001,T&E,5871.2
2024-10-01,2024,10,Q4,IT,CC-7001,Marketing Spend,109828.18
2024-10-01,2024,10,Q4,IT,CC-7001,Software,54053.14
2024-10-01,2024,10,Q4,IT,CC-7001,Utilities,15407.48
2024-10-01,2024,10,Q4,IT,CC-7001,Headcount,50.87
2024-11-01,2024,11,Q4,Engineering,CC-1001,Salaries,421457.02
2024-11-01,2024,11,Q4,Engineering,CC-1001,OPEX,197823.43
2024-11-01,2024,11,Q4,Engineering,CC-1001,Capex,126974.07
2024-11-01,2024,11,Q4,Engineering,CC-1001,T&E,24060.12
2024-11-01,2024,11,Q4,Engineering,CC-1001,Marketing Spend,219445.73
2024-11-01,2024,11,Q4,Engineering,CC-1001,Software,48556.76
2024-11-01,2024,11,Q4,Engineering,CC-1001,Utilities,16654.84
2024-11-01,2024,11,Q4,Engineering,CC-1001,Headcount,91.17
2024-11-01,2024,11,Q4,Sales,CC-2001,Salaries,507905.13
2024-11-01,2024,11,Q4,Sales,CC-2001,OPEX,134115.15
2024-11-01,2024,11,Q4,Sales,CC-2001,Capex,114477.18
2024-11-01,2024,11,Q4,Sales,CC-2001,T&E,26277.08
2024-11-01,2024,11,Q4,Sales,CC-2001,Marketing Spend,50113.75
2024-11-01,2024,11,Q4,Sales,CC-2001,Software,19397.91
2024-11-01,2024,11,Q4,Sales,CC-2001,Utilities,8281.46
2024-11-01,2024,11,Q4,Sales,CC-2001,Headcount,83.44
2024-11-01,2024,11,Q4,Marketing,CC-3001,Salaries,706668.36
2024-11-01,2024,11,Q4,Marketing,CC-3001,OPEX,142870.23
2024-11-01,2024,11,Q4,Marketing,CC-3001,Capex,69687.53
2024-11-01,2024,11,Q4,Marketing,CC-3001,T&E,37838.06
2024-11-01,2024,11,Q4,Marketing,CC-3001,Marketing Spend,201118.85
2024-11-01,2024,11,Q4,Marketing,CC-3001,Software,23889.99
2024-11-01,2024,11,Q4,Marketing,CC-3001,Utilities,23547.54
2024-11-01,2024,11,Q4,Marketing,CC-3001,Headcount,39.94
2024-11-01,2024,11,Q4,HR,CC-4001,Salaries,687627.78
2024-11-01,2024,11,Q4,HR,CC-4001,OPEX,166237.3
2024-11-01,2024,11,Q4,HR,CC-4001,Capex,36617.39
2024-11-01,2024,11,Q4,HR,CC-4001,T&E,6463.23
2024-11-01,2024,11,Q4,HR,CC-4001,Marketing Spend,191262.36
2024-11-01,2024,11,Q4,HR,CC-4001,Software,57363.4
2024-11-01,2024,11,Q4,HR,CC-4001,Utilities,13665.83
2024-11-01,2024,11,Q4,HR,CC-4001,Headcount,55.34
2024-11-01,2024,11,Q4,Operations,CC-5001,Salaries,589916.08
2024-11-01,2024,11,Q4,Operations,CC-5001,OPEX,96242.46
2024-11-01,2024,11,Q4,Operations,CC-5001,Capex,57820.89
2024-11-01,2024,11,Q4,Operations,CC-5001,T&E,32792.03
2024-11-01,2024,11,Q4,Operations,CC-5001,Marketing Spend,68563.79
2024-11-01,2024,11,Q4,Operations,CC-5001,Software,17150.69
2024-11-01,2024,11,Q4,Operations,CC-5001,Utilities,19255.98
2024-11-01,2024,11,Q4,Operations,CC-5001,Headcount,45.38
2024-11-01,2024,11,Q4,Finance,CC-6001,Salaries,868455.22
2024-11-01,2024,11,Q4,Finance,CC-6001,OPEX,46697.52
2024-11-01,2024,11,Q4,Finance,CC-6001,Capex,66710.29
2024-11-01,2024,11,Q4,Finance,CC-6001,T&E,4654.83
2024-11-01,2024,11,Q4,Finance,CC-6001,Marketing Spend,102937.67
2024-11-01,2024,11,Q4,Finance,CC-6001,Software,72891.91
2024-11-01,2024,11,Q4,Finance,CC-6001,Utilities,21228.98
2024-11-01,2024,11,Q4,Finance,CC-6001,Headcount,29.49
2024-11-01,2024,11,Q4,IT,CC-7001,Salaries,653010.6
2024-11-01,2024,11,Q4,IT,CC-7001,OPEX,76047.7
2024-11-01,2024,11,Q4,IT,CC-7001,Capex,12386.21
2024-11-01,2024,11,Q4,IT,CC-7001,T&E,12964.7
2024-11-01,2024,11,Q4,IT,CC-7001,Marketing Spend,229095.63
2024-11-01,2024,11,Q4,IT,CC-7001,Software,63977.71
2024-11-01,2024,11,Q4,IT,CC-7001,Utilities,9830.68
2024-11-01,2024,11,Q4,IT,CC-7001,Headcount,25.49
2024-12-01,2024,12,Q4,Engineering,CC-1001,Salaries,593719.74
2024-12-01,2024,12,Q4,Engineering,CC-1001,OPEX,32810.84
2024-12-01,2024,12,Q4,Engineering,CC-1001,Capex,48739.64
2024-12-01,2024,12,Q4,Engineering,CC-1001,T&E,15559.87
2024-12-01,2024,12,Q4,Engineering,CC-1001,Marketing Spend,249099.71
2024-12-01,2024,12,Q4,Engineering,CC-1001,Software,16409.93
2024-12-01,2024,12,Q4,Engineering,CC-1001,Utilities,22464.9
2024-12-01,2024,12,Q4,Engineering,CC-1001,Headcount,77.73
2024-12-01,2024,12,Q4,Sales,CC-2001,Salaries,460070.06
2024-12-01,2024,12,Q4,Sales,CC-2001,OPEX,78428.44
2024-12-01,2024,12,Q4,Sales,CC-2001,Capex,11455.09
2024-12-01,2024,12,Q4,Sales,CC-2001,T&E,13180.78
2024-12-01,2024,12,Q4,Sales,CC-2001,Marketing Spend,41789.3
2024-12-01,2024,12,Q4,Sales,CC-2001,Software,60295.85
2024-12-01,2024,12,Q4,Sales,CC-2001,Utilities,18973.25
2024-12-01,2024,12,Q4,Sales,CC-2001,Headcount,60.42
2024-12-01,2024,12,Q4,Marketing,CC-3001,Salaries,458390.22
2024-12-01,2024,12,Q4,Marketing,CC-3001,OPEX,166994.49
2024-12-01,2024,12,Q4,Marketing,CC-3001,Capex,58686.2
2024-12-01,2024,12,Q4,Marketing,CC-3001,T&E,16447.96
2024-12-01,2024,12,Q4,Marketing,CC-3001,Marketing Spend,115688.46
2024-12-01,2024,12,Q4,Marketing,CC-3001,Software,18768.57
2024-12-01,2024,12,Q4,Marketing,CC-3001,Utilities,28200.25
2024-12-01,2024,12,Q4,Marketing,CC-3001,Headcount,14.38
2024-12-01,2024,12,Q4,HR,CC-4001,Salaries,739112.4
2024-12-01,2024,12,Q4,HR,CC-4001,OPEX,146339.91
2024-12-01,2024,12,Q4,HR,CC-4001,Capex,89038.74
2024-12-01,2024,12,Q4,HR,CC-4001,T&E,12562.35
2024-12-01,2024,12,Q4,HR,CC-4001,Marketing Spend,229088.5
2024-12-01,2024,12,Q4,HR,CC-4001,Software,65016.55
2024-12-01,2024,12,Q4,HR,CC-4001,Utilities,15754.5
2024-12-01,2024,12,Q4,HR,CC-4001,Headcount,13.18
2024-12-01,2024,12,Q4,Operations,CC-5001,Salaries,624402.64
2024-12-01,2024,12,Q4,Operations,CC-5001,OPEX,136262.39
2024-12-01,2024,12,Q4,Operations,CC-5001,Capex,118741.95
2024-12-01,2024,12,Q4,Operations,CC-5001,T&E,28859.78
2024-12-01,2024,12,Q4,Operations,CC-5001,Marketing Spend,90731.75
2024-12-01,2024,12,Q4,Operations,CC-5001,Software,61108.55
2024-12-01,2024,12,Q4,Operations,CC-5001,Utilities,25554.35
2024-12-01,2024,12,Q4,Operations,CC-5001,Headcount,89.88
2024-12-01,2024,12,Q4,Finance,CC-6001,Salaries,530234.63
2024-12-01,2024,12,Q4,Finance,CC-6001,OPEX,116478.61
2024-12-01,2024,12,Q4,Finance,CC-6001,Capex,24427.92
2024-12-01,2024,12,Q4,Finance,CC-6001,T&E,41347.65
2024-12-01,2024,12,Q4,Finance,CC-6001,Marketing Spend,289968.94
2024-12-01,2024,12,Q4,Finance,CC-6001,Software,51218.71
2024-12-01,2024,12,Q4,Finance,CC-6001,Utilities,5596.03
2024-12-01,2024,12,Q4,Finance,CC-6001,Headcount,12.47
2024-12-01,2024,12,Q4,IT,CC-7001,Salaries,477413.75
2024-12-01,2024,12,Q4,IT,CC-7001,OPEX,25809.83
2024-12-01,2024,12,Q4,IT,CC-7001,Capex,126825.77
2024-12-01,2024,12,Q4,IT,CC-7001,T&E,37106.93
2024-12-01,2024,12,Q4,IT,CC-7001,Marketing Spend,405830.68
2024-12-01,2024,12,Q4,IT,CC-7001,Software,81616.71
2024-12-01,2024,12,Q4,IT,CC-7001,Utilities,36265.68
2024-12-01,2024,12,Q4,IT,CC-7001,Headcount,108.65
2025-01-01,2025,1,Q1,Engineering,CC-1001,Salaries,1048199.39
2025-01-01,2025,1,Q1,Engineering,CC-1001,OPEX,51281.78
2025-01-01,2025,1,Q1,Engineering,CC-1001,Capex,140725.96
2025-01-01,2025,1,Q1,Engineering,CC-1001,T&E,30591.88
2025-01-01,2025,1,Q1,Engineering,CC-1001,Marketing Spend,239769.06
2025-01-01,2025,1,Q1,Engineering,CC-1001,Software,39481.96
2025-01-01,2025,1,Q1,Engineering,CC-1001,Utilities,24016.17
2025-01-01,2025,1,Q1,Engineering,CC-1001,Headcount,24.3
2025-01-01,2025,1,Q1,Sales,CC-2001,Salaries,887997.67
2025-01-01,2025,1,Q1,Sales,CC-2001,OPEX,176351.08
2025-01-01,2025,1,Q1,Sales,CC-2001,Capex,79996.61
2025-01-01,2025,1,Q1,Sales,CC-2001,T&E,31169.29
2025-01-01,2025,1,Q1,Sales,CC-2001,Marketing Spend,125008.35
2025-01-01,2025,1,Q1,Sales,CC-2001,Software,16331.21
2025-01-01,2025,1,Q1,Sales,CC-2001,Utilities,8933.13
2025-01-01,2025,1,Q1,Sales,CC-2001,Headcount,56.25
2025-01-01,2025,1,Q1,Marketing,CC-3001,Salaries,658561.35
2025-01-01,2025,1,Q1,Marketing,CC-3001,OPEX,144679.08
2025-01-01,2025,1,Q1,Marketing,CC-3001,Capex,44867.37
2025-01-01,2025,1,Q1,Marketing,CC-3001,T&E,38837.82
2025-01-01,2025,1,Q1,Marketing,CC-3001,Marketing Spend,311075.41
2025-01-01,2025,1,Q1,Marketing,CC-3001,Software,60291.54
2025-01-01,2025,1,Q1,Marketing,CC-3001,Utilities,24838.22
2025-01-01,2025,1,Q1,Marketing,CC-3001,Headcount,92.7
2025-01-01,2025,1,Q1,HR,CC-4001,Salaries,675559.09
2025-01-01,2025,1,Q1,HR,CC-4001,OPEX,125947.38
2025-01-01,2025,1,Q1,HR,CC-4001,Capex,111227.24
2025-01-01,2025,1,Q1,HR,CC-4001,T&E,11190.76
2025-01-01,2025,1,Q1,HR,CC-4001,Marketing Spend,124531.63
2025-01-01,2025,1,Q1,HR,CC-4001,Software,72418.91
2025-01-01,2025,1,Q1,HR,CC-4001,Utilities,5459.58
2025-01-01,2025,1,Q1,HR,CC-4001,Headcount,117.94
2025-01-01,2025,1,Q1,Operations,CC-5001,Salaries,601108.86
2025-01-01,2025,1,Q1,Operations,CC-5001,OPEX,212533.43
2025-01-01,2025,1,Q1,Operations,CC-5001,Capex,34375.54
2025-01-01,2025,1,Q1,Operations,CC-5001,T&E,31498.72
2025-01-01,2025,1,Q1,Operations,CC-5001,Marketing Spend,192386.45
2025-01-01,2025,1,Q1,Operations,CC-5001,Software,25793.22
2025-01-01,2025,1,Q1,Operations,CC-5001,Utilities,12572.3
2025-01-01,2025,1,Q1,Operations,CC-5001,Headcount,36.63
2025-01-01,2025,1,Q1,Finance,CC-6001,Salaries,644894.24
2025-01-01,2025,1,Q1,Finance,CC-6001,OPEX,108558.98
2025-01-01,2025,1,Q1,Finance,CC-6001,Capex,125471.54
2025-01-01,2025,1,Q1,Finance,CC-6001,T&E,10059.23
2025-01-01,2025,1,Q1,Finance,CC-6001,Marketing Spend,56618.01
2025-01-01,2025,1,Q1,Finance,CC-6001,Software,66714.18
2025-01-01,2025,1,Q1,Finance,CC-6001,Utilities,16384.47
2025-01-01,2025,1,Q1,Finance,CC-6001,Headcount,82.46
2025-01-01,2025,1,Q1,IT,CC-7001,Salaries,709199.25
2025-01-01,2025,1,Q1,IT,CC-7001,OPEX,69536.7
2025-01-01,2025,1,Q1,IT,CC-7001,Capex,125202.23
2025-01-01,2025,1,Q1,IT,CC-7001,T&E,9350.26
2025-01-01,2025,1,Q1,IT,CC-7001,Marketing Spend,278030.0
2025-01-01,2025,1,Q1,IT,CC-7001,Software,67264.56
2025-01-01,2025,1,Q1,IT,CC-7001,Utilities,8077.32
2025-01-01,2025,1,Q1,IT,CC-7001,Headcount,113.72
2025-02-01,2025,2,Q1,Engineering,CC-1001,Salaries,594308.3
2025-02-01,2025,2,Q1,Engineering,CC-1001,OPEX,67552.56
2025-02-01,2025,2,Q1,Engineering,CC-1001,Capex,61388.84
2025-02-01,2025,2,Q1,Engineering,CC-1001,T&E,44291.72
2025-02-01,2025,2,Q1,Engineering,CC-1001,Marketing Spend,49702.33
2025-02-01,2025,2,Q1,Engineering,CC-1001,Software,72029.83
2025-02-01,2025,2,Q1,Engineering,CC-1001,Utilities,28930.51
2025-02-01,2025,2,Q1,Engineering,CC-1001,Headcount,117.52
2025-02-01,2025,2,Q1,Sales,CC-2001,Salaries,620859.39
2025-02-01,2025,2,Q1,Sales,CC-2001,OPEX,178901.6
2025-02-01,2025,2,Q1,Sales,CC-2001,Capex,59170.21
2025-02-01,2025,2,Q1,Sales,CC-2001,T&E,15362.7
2025-02-01,2025,2,Q1,Sales,CC-2001,Marketing Spend,116424.13
2025-02-01,2025,2,Q1,Sales,CC-2001,Software,38713.02
2025-02-01,2025,2,Q1,Sales,CC-2001,Utilities,16970.53
2025-02-01,2025,2,Q1,Sales,CC-2001,Headcount,57.14
2025-02-01,2025,2,Q1,Marketing,CC-3001,Salaries,821285.92
2025-02-01,2025,2,Q1,Marketing,CC-3001,OPEX,70940.49
2025-02-01,2025,2,Q1,Marketing,CC-3001,Capex,149929.04
2025-02-01,2025,2,Q1,Marketing,CC-3001,T&E,9120.03
2025-02-01,2025,2,Q1,Marketing,CC-3001,Marketing Spend,49954.01
2025-02-01,2025,2,Q1,Marketing,CC-3001,Software,43319.48
2025-02-01,2025,2,Q1,Marketing,CC-3001,Utilities,12213.23
2025-02-01,2025,2,Q1,Marketing,CC-3001,Headcount,121.05
2025-02-01,2025,2,Q1,HR,CC-4001,Salaries,794099.8
2025-02-01,2025,2,Q1,HR,CC-4001,OPEX,166155.39
2025-02-01,2025,2,Q1,HR,CC-4001,Capex,163279.66
2025-02-01,2025,2,Q1,HR,CC-4001,T&E,11554.68
2025-02-01,2025,2,Q1,HR,CC-4001,Marketing Spend,311416.81
2025-02-01,2025,2,Q1,HR,CC-4001,Software,74815.59
2025-02-01,2025,2,Q1,HR,CC-4001,Utilities,10214.59
2025-02-01,2025,2,Q1,HR,CC-4001,Headcount,73.38
2025-02-01,2025,2,Q1,Operations,CC-5001,Salaries,990269.28
2025-02-01,2025,2,Q1,Operations,CC-5001,OPEX,146710.65
2025-02-01,2025,2,Q1,Operations,CC-5001,Capex,63632.76
2025-02-01,2025,2,Q1,Operations,CC-5001,T&E,26057.86
2025-02-01,2025,2,Q1,Operations,CC-5001,Marketing Spend,60799.76
2025-02-01,2025,2,Q1,Operations,CC-5001,Software,41652.8
2025-02-01,2025,2,Q1,Operations,CC-5001,Utilities,6037.26
2025-02-01,2025,2,Q1,Operations,CC-5001,Headcount,95.89
2025-02-01,2025,2,Q1,Finance,CC-6001,Salaries,690027.05
2025-02-01,2025,2,Q1,Finance,CC-6001,OPEX,117872.78
2025-02-01,2025,2,Q1,Finance,CC-6001,Capex,56997.27
2025-02-01,2025,2,Q1,Finance,CC-6001,T&E,28589.8
2025-02-01,2025,2,Q1,Finance,CC-6001,Marketing Spend,352636.23
2025-02-01,2025,2,Q1,Finance,CC-6001,Software,32988.92
2025-02-01,2025,2,Q1,Finance,CC-6001,Utilities,25295.4
2025-02-01,2025,2,Q1,Finance,CC-6001,Headcount,65.83
2025-02-01,2025,2,Q1,IT,CC-7001,Salaries,686840.94
2025-02-01,2025,2,Q1,IT,CC-7001,OPEX,196303.94
2025-02-01,2025,2,Q1,IT,CC-7001,Capex,28240.22
2025-02-01,2025,2,Q1,IT,CC-7001,T&E,9544.89
2025-02-01,2025,2,Q1,IT,CC-7001,Marketing Spend,201338.2
2025-02-01,2025,2,Q1,IT,CC-7001,Software,37224.82
2025-02-01,2025,2,Q1,IT,CC-7001,Utilities,19978.09
2025-02-01,2025,2,Q1,IT,CC-7001,Headcount,78.99
2025-03-01,2025,3,Q1,Engineering,CC-1001,Salaries,760499.24
2025-03-01,2025,3,Q1,Engineering,CC-1001,OPEX,57238.65
2025-03-01,2025,3,Q1,Engineering,CC-1001,Capex,26509.36
2025-03-01,2025,3,Q1,Engineering,CC-1001,T&E,10202.89
2025-03-01,2025,3,Q1,Engineering,CC-1001,Marketing Spend,215455.28
2025-03-01,2025,3,Q1,Engineering,CC-1001,Software,83471.59
2025-03-01,2025,3,Q1,Engineering,CC-1001,Utilities,27815.35
2025-03-01,2025,3,Q1,Engineering,CC-1001,Headcount,37.71
2025-03-01,2025,3,Q1,Sales,CC-2001,Salaries,1554897.15
2025-03-01,2025,3,Q1,Sales,CC-2001,OPEX,66105.79
2025-03-01,2025,3,Q1,Sales,CC-2001,Capex,22934.44
2025-03-01,2025,3,Q1,Sales,CC-2001,T&E,67903.07
2025-03-01,2025,3,Q1,Sales,CC-2001,Marketing Spend,253469.25
2025-03-01,2025,3,Q1,Sales,CC-2001,Software,57404.13
2025-03-01,2025,3,Q1,Sales,CC-2001,Utilities,8188.94
2025-03-01,2025,3,Q1,Sales,CC-2001,Headcount,102.59
2025-03-01,2025,3,Q1,Marketing,CC-3001,Salaries,514615.94
2025-03-01,2025,3,Q1,Marketing,CC-3001,OPEX,161837.25
2025-03-01,2025,3,Q1,Marketing,CC-3001,Capex,111790.78
2025-03-01,2025,3,Q1,Marketing,CC-3001,T&E,4982.83
2025-03-01,2025,3,Q1,Marketing,CC-3001,Marketing Spend,89609.35
2025-03-01,2025,3,Q1,Marketing,CC-3001,Software,13766.14
2025-03-01,2025,3,Q1,Marketing,CC-3001,Utilities,16804.99
2025-03-01,2025,3,Q1,Marketing,CC-3001,Headcount,60.61
2025-03-01,2025,3,Q1,HR,CC-4001,Salaries,676388.23
2025-03-01,2025,3,Q1,HR,CC-4001,OPEX,145957.83
2025-03-01,2025,3,Q1,HR,CC-4001,Capex,52243.59
2025-03-01,2025,3,Q1,HR,CC-4001,T&E,13535.85
2025-03-01,2025,3,Q1,HR,CC-4001,Marketing Spend,465706.83
2025-03-01,2025,3,Q1,HR,CC-4001,Software,36500.42
2025-03-01,2025,3,Q1,HR,CC-4001,Utilities,25890.07
2025-03-01,2025,3,Q1,HR,CC-4001,Headcount,15.34
2025-03-01,2025,3,Q1,Operations,CC-5001,Salaries,827476.07
2025-03-01,2025,3,Q1,Operations,CC-5001,OPEX,167418.63
2025-03-01,2025,3,Q1,Operations,CC-5001,Capex,101048.88
2025-03-01,2025,3,Q1,Operations,CC-5001,T&E,11137.93
2025-03-01,2025,3,Q1,Operations,CC-5001,Marketing Spend,115554.46
2025-03-01,2025,3,Q1,Operations,CC-5001,Software,74759.62
2025-03-01,2025,3,Q1,Operations,CC-5001,Utilities,21509.96
2025-03-01,2025,3,Q1,Operations,CC-5001,Headcount,189.38
2025-03-01,2025,3,Q1,Finance,CC-6001,Salaries,797062.58
2025-03-01,2025,3,Q1,Finance,CC-6001,OPEX,171700.91
2025-03-01,2025,3,Q1,Finance,CC-6001,Capex,32584.81
2025-03-01,2025,3,Q1,Finance,CC-6001,T&E,16881.77
2025-03-01,2025,3,Q1,Finance,CC-6001,Marketing Spend,287687.16
2025-03-01,2025,3,Q1,Finance,CC-6001,Software,75751.65
2025-03-01,2025,3,Q1,Finance,CC-6001,Utilities,17027.75
2025-03-01,2025,3,Q1,Finance,CC-6001,Headcount,64.58
2025-03-01,2025,3,Q1,IT,CC-7001,Salaries,930235.3
2025-03-01,2025,3,Q1,IT,CC-7001,OPEX,199149.91
2025-03-01,2025,3,Q1,IT,CC-7001,Capex,131751.49
2025-03-01,2025,3,Q1,IT,CC-7001,T&E,13525.53
2025-03-01,2025,3,Q1,IT,CC-7001,Marketing Spend,58706.51
2025-03-01,2025,3,Q1,IT,CC-7001,Software,57953.32
2025-03-01,2025,3,Q1,IT,CC-7001,Utilities,35788.16
2025-03-01,2025,3,Q1,IT,CC-7001,Headcount,27.61
